,id,show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description,score,duration_int,duration_type
2563,hs2564,s2564,tv show,gordon ramsay's the f word,,,united kingdom,2018-01-05,2005,tv-ma,5 Seasons,"cooking & food, international, lifestyle & culture","gordon ramsay's weekly food magazine show. a big, bold and fast-paced celebration of good food and good cooking, fueled by the irrepressible energy and passion of its dynamic host.",29,5,season
2564,hs2565,s2565,tv show,nashville,,,united states,2018-01-05,2012,tv-ma,6 Seasons,"drama, music","a legendary queen of country music struggles to maintain her place in the spotlight while dealing with an ambitious rising pop-country vixen who wants to knock her off the throne. from executive producer callie khouri (writer of thelma & louise) comes this contemporary musical drama about love, power, money, family and music.",57,6,season
2565,hs2566,s2566,tv show,truth and lies: waco,,,united states,2018-01-05,2018,tv-pg,1 Season,"crime, documentaries",inside the 51-day standoff between federal agents and members of an apocalyptic religious sect.,22,1,season
2566,hs2567,s2567,movie,animaniacs: wakko’s wish,,,united states,2018-01-04,1999,80 min,,"action, adventure, kids","wakko picks the only magical falling star capable of granting his wish, but the entire animaniac clan must battle its way across a vast snowy country and outrace the evil king salazar to reach the star and get his wish.",58,,
2567,hs2568,s2568,tv show,lost,,,united states,2018-01-04,2004,tv-14,6 Seasons,"action, adventure, drama","abc's lost explores the destiny of the passengers of oceanic flight 815 who crashed on an island. the survivors not only have to rely on each other, but also cope with the secrets the mysterious island holds. some become friends, others enemies and some stories remain to be told. there's much more than meets the eye, as it becomes apparent that everyone is somehow connected and that everyone has a purpose.",94,6,season
2568,hs2569,s2569,tv show,pinky & the brain,,,united states,2018-01-04,1995,tv-y7,3 Seasons,"action, adventure, comedy",from the peabody award-winning series steven spielberg presents animaniacs come two hilariously popular laboratory mice now starring in their own animated comedy spin-off – pinky and the brain – as they take on the modern world in an intelligently silly way with their plans for global domination.,76,3,season
2569,hs2570,s2570,tv show,"pinky, elmyra & the brain",,,united states,2018-01-04,1998,tv-y7,1 Season,"adventure, kids","the popular animated characters pinky and the brain continue to concoct schemes to rule the world while hiding out in the suburbs where they live with elmyra, a hyperactive tot of tiny toon adventures fame.",3,1,season
2570,hs2571,s2571,tv show,steven spielberg presents: tiny toon adventures,,,united states,2018-01-04,1990,tv-g,3 Seasons,"comedy, kids","from executive producer steven spielberg, it's a new generation of toonsters searching for fun, adventure and mischief. join buster, babs, elmyra, plucky and more of your favorites for their ""looney tunes"" studies class at acme acres looniversity – featuring original stories, parodies and modern remakes of classic warner bros. shorts.",36,3,season
2571,hs2572,s2572,movie,tiny toon adventures: how i spent my vacation,,,united states,2018-01-04,1992,80 min,,kids,"school's out for summer, and hilarious times are ahead for the wild and wacky bunch in their anxiously awaited vacations. but who will create the most havoc? the only way to see who causes the most madness and mayhem is to watch!",84,,
2572,hs2573,s2573,movie,tiny toon adventures: night ghoulery,,,"united states, japan",2018-01-04,1995,tv-g,44 min,"action, adventure, kids","a framework that's more than slightly similar to rod serling's ""night gallery"" and several other tales of horror and hilarity with a typical tiny toons twist.",52,44,min
2573,hs2574,s2574,movie,tiny toons spring break special,,,united states,2018-01-04,1994,tv-g,46 min,kids,"sun, sand and a wacky time are had by all when the tiny toons gang travels to ft. lauderdale, florida, for a tiny toons' spring break. elmyra believes that buster is the easter bunny, plucky's plans go awry, and the tiny toons meet hamton's grandparents.",67,46,min
2574,hs2575,s2575,tv show,cold case files,,,united states,2018-01-01,2009,tv-14,1 Season,"crime, documentaries","the series examines each piece of forensic evidence, each witness, each possible lead, and each turn in the road that ultimately leads detectives to their killer. cold case files is a pioneer in the nonfiction forensics genre.",1,1,season
2575,hs2576,s2576,tv show,ghost adventures,,,united states,2018-01-01,2010,tv-pg,5 Seasons,"family, horror, reality",the ghost adventures team investigates the most notorious haunted places around the world. can you handle the lockdown?,96,5,season
2576,hs2577,s2577,tv show,the dick van dyke show,,,united states,2017-12-31,1961,tv-g,5 Seasons,"classics, comedy, family","the dick van dyke show is an american sitcom about a tv writer doing his best to juggle the responsibilities of life, both at work and at home, which initially aired on cbs from october 3, 1961 to june 1, 1966. the show was created by carl reiner and starred dick van dyke and mary tyler moore. totalling 158 episodes and five seasons, the show was also produced by reiner, who wrote many episodes and played the part of alan brady. reiner based the main character of rob petrie on himself and the alan brady character on his former boss sid caesar. many of the show's plots were inspired by reiner's experiences as a writer for your show of shows (which starred caesar). dick van dyke won three emmy's for his portrayal of rob petrie and mary tyler moore (who would alter go on to star in her own self-titled emmy-winning series) won two emmy's playing dick's irascible, capri pants-wearing wife, laura. the series was a launching pad for a slew of legendary comedians and artists, from director garry marshall and actress rose marie to comedians jerry farr and don rickles. storylines deal with rob petrie and his two coworkers, buddy and sally, who write material for a television variety show. mel cooley, a balding straight man is the show's producer and the brother-in-law of alan brady, the show's seldom-seen star. other stories focus on the home life of rob and laura, who live in suburban new rochelle, new york. frequently seen is their young son, ritchie, as well as their neighbors, jerry and millie helper.",63,5,season
2577,hs2578,s2578,tv show,twin peaks,,,united states,2017-12-31,1990,tv-14,2 Seasons,"crime, drama, mystery","the sensational murder of the high school homecoming queen strips the veneer of respectable gentility from the picturesque rural community of twin peaks to expose the seething undercurrents of illicit passion, greed, jealously and intrigue. fbi agent dale cooper and sheriff harry s truman join forces to investigate the crime and discover a town full of secrets.",22,2,season
2578,hs2579,s2579,tv show,gordon ramsay's ultimate home cooking,,,,2017-12-30,2013,tv-pg,1 Season,"cooking & food, lifestyle & culture","gordon ramsay is one of the world’s most celebrated chefs, with two distinct sides to his cooking. in his restaurants he’s known for serving stunningly intricate dishes, whilst at home his food is just as delicious but simpler, faster and easier to make. now in this practical home cookery series he’s going to teach us how to cook amazing food every day, for breakfast, lunch and dinner.",18,1,season
2579,hs2580,s2580,tv show,clarence,,,united states,2017-12-23,2014,tv-pg,3 Seasons,"comedy, kids","clarence finds something amazing in just about everything. discover the best that life has to offer – epic pinecone wars, backyard tree forts and the secret worlds beyond milk cartons – all through the eyes of clarence and his friends, the unpredictable sumo and overly-cautious jeff.",96,3,season
2580,hs2581,s2581,tv show,kitchen nightmares,,,united states,2017-12-21,2007,tv-14,6 Seasons,"cooking & food, lifestyle & culture, reality",an unscripted series in which gordon ramsay attempts to turn deserted restaurants into the most sought-after venues in town.,29,6,season
2581,hs2582,s2582,tv show,prime suspect (uk),,,united kingdom,2017-12-21,1991,tv-g,7 Seasons,"crime, drama, international","drama starring the oscar-winning helen mirren and from the distinguished novelist lynda la plante, been critically acclaimed on both sides of the atlantic and has won numerous international awards, including a bafta. detective inspector jane tennison, a skilled top-class detective, battles to prove herself in a male-dominated world.",51,7,season
2582,hs2583,s2583,tv show,bunheads,,,united states,2017-12-14,2012,tv-14,1 Season,"drama, family","bunheads is the tale of a las vegas showgirl who impulsively marries a man, moves to his sleepy coastal town, and takes an uneasy role at her new mother-in-law’s dance school.",56,1,season
2583,hs2584,s2584,tv show,steven universe,,,"united states, south korea",2017-12-11,2014,tv-pg,4 Seasons,"adventure, cartoons, comedy","steven universe is about the misadventures of a boy named steven, the ultimate ""little brother"" to a team of magical guardians of humanity – the crystal gems. steven may not be as powerful as the crystal gems. or as savvy. but that doesn't stop him from joining garnet, amethyst and pearl on their magical adventures and somehow finding a way to save the day!",47,4,season
2584,hs2585,s2585,tv show,esl: defining moments,,,united states,2017-12-08,2017,tv-14,1 Season,documentaries,"dive deep into the most impactful moments in esports history. defining moments will cover many top games and fan the flames of ongoing debates about these plays. each episode is centered on a specific theme of the week, whether trick-shots and insane reflexes, controversial strategies and their impact on gaming history, or beloved players and how they came onto the scene. hosted by jeff cannata (dlc, the totally rad show), the series will feature in-depth interviews with analysts, casters, and the players themselves, explaining what made these moments so monumental.",92,1,season
2585,hs2586,s2586,movie,legion of brothers,,,united states,2017-12-08,2017,tv-14,79 min,documentaries,"immediately after the 9/11 attacks, less than 100 us troops were sent on a secret mission to overthrow the taliban. what happens next is equal parts war origin story & cautionary tale, illuminating the impact of 15 years of constant combat.",19,79,min
2586,hs2587,s2587,tv show,malcolm in the middle,,,united states,2017-12-08,2000,tv-pg,7 Seasons,"comedy, family, sitcom","the cleavers they ain't. mom is a screaming control freak, dad is a goofy human hairball, oldest son francis escaped the family at a young age, reese is just criminal, dewey is a space cadet and young jamie is the scapegoat. the middle kid, malcolm (who delivers the narrative for the capers of this whacked-out clan) is a brainiac who doesn't want to be burdened by his genius.",89,7,season
2587,hs2588,s2588,tv show,revenge,,,united states,2017-12-07,2011,tv-14,4 Seasons,"drama, horror, mystery","emily thorne (emily van camp) is new to the hamptons. she's met some of her wealthy neighbors, has made a few new friends and seemingly blends into the town. but something is a little odd about a young girl living in a wealthy town all on her own, and the truth is that emily isn't exactly new to the neighborhood. in fact, this was once her old neighborhood, until something bad happened that ruined her family and their reputation. now emily is back, and she's returned to right some of those wrongs in the best way she knows how – with a vengeance.",44,4,season
2588,hs2589,s2589,movie,below the surface,,,denmark,2017-12-01,2017,1 season,,"drama, international, thriller",15 innocent people are held hostage underground in a subway train.,62,,
2589,hs2590,s2590,tv show,east los high,,,united states,2017-12-01,2013,tv-14,5 Seasons,"drama, latino, teen","east los high is a breakthrough hulu original that centers around romance, dance, and the struggle of a group of latino teens living in east los angeles.",13,5,season
2590,hs2591,s2591,tv show,inside no. 9,,,united kingdom,2017-12-01,2014,tv-14,2 Seasons,"comedy, drama, horror",a collection of darkly comic tales from the minds of the league of gentlemen writers.,69,2,season
2591,hs2592,s2592,movie,midnight sun,,,"sweden, france",2017-12-01,2016,1 season,,"crime, drama, thriller","the brutal murder of a french citizen sees french homicide investigator kahina zadi (leïla bekhti) go to kiruna, sweden. together with rutger burlin (peter stormare) she begins an investigation that soon takes on staggering proportions.",50,,
2592,hs2593,s2593,tv show,the mick,,,united states,2017-12-01,2017,tv-14,2 Seasons,"comedy, sitcom",a two-bit hustler must assume guardianship of her sister's three high-maintenance children.,8,2,season
2593,hs2594,s2594,tv show,the unit,,,,2017-12-01,2006,tv-14,4 Seasons,"action, adventure, drama","the unit is an action drama that follows a covert team of special forces operatives as they risk their lives on undercover missions around the globe, while their wives maintain the homefront, protecting their husbands' secrets.",6,4,season
2594,hs2595,s2595,tv show,prison break,,,"united kingdom, united states",2017-11-23,2005,tv-14,5 Seasons,"action, adventure, drama","convinced that his wayward brother lincoln burrows (dominic purcell) was wrongly convicted of the sensational murder of the vice president's brother, which landed him on fox river state penitentiary's death row, a desperate michael scofield (wentworth miller) attempted a daring bank robbery in order to get himself incarcerated in fox river with lincoln. michael, an engineer with access to the prison's structural design, then masterminded an elaborate plan to free lincoln by pulling off the ultimate prison break.",58,5,season
2595,hs2596,s2596,tv show,sonic boom,,,"united states, france",2017-11-19,2014,tv-y7,2 Seasons,"adventure, cartoons, comedy","it’s a sonic you haven’t seen before – an ensemble comedy that pokes fun at action-adventure storytelling, but still manages to deliver plenty of adrenaline. think malfunctioning giant tech-monsters, bizarre inventions, evil interns, and ridiculous conversations at high speeds. our blue dude is the star of the show. but wherever he goes and whatever he’s up against, sonic is aided by his sidekick, tails, and his friends knuckles, amy, and sticks and, of course, attacked by his arch nemesis, dr. eggman. the series is set in a wide-open world, where most of the characters live in and around an unnamed village. just over the horizon is a vast landscape filled with beaches, jungles, mountains, undersea civilizations, cloud cities, frozen lakes, and more!",13,2,season
2596,hs2597,s2597,movie,obey giant,,,united states,2017-11-11,2017,tv-ma,93 min,documentaries,"a documentary that profiles the life and work of artist shepard fairey, following his roots in punk rock and skateboarding to his creation of the iconic obama hope poster and the controversy that surrounds it.",41,93,min
2597,hs2598,s2598,tv show,the exorcist,,,united states,2017-11-11,2016,tv-14,2 Seasons,"drama, horror, mystery",a family gets entangled with the catholic church when it suspects a demonic presence in its home.,79,2,season
2598,hs2599,s2599,tv show,esl bootcamp: immortals,,,united states,2017-11-10,2017,tv-14,1 Season,"documentaries, reality","bootcamp: immortals is a documentary a top counter-strike global offensive team. after being at the dreamhack montreal championships, the immortals is forced to three of its players and must rebuild in time for the next major csgo tournament, iem oakland. it is up to coach zakk and remaining players steel and boltz to find the right new players and restore their team’s winning legacy.",21,1,season
2599,hs2600,s2600,tv show,akame ga kill!,,,japan,2017-11-08,2014,tv-ma,1 Season,"action, adventure, anime","tatsumi arrives in the imperial capital in hopes of earning money for his impoverished village. while stranded in the streets, he attracts the attention of a wealthy family that offers to take him in. unfortunately, his would-be benefactors are attacked by a group of killers known as night raid. beneath the thin veneer of the capital lies a teeming hive of corruption. with nowhere else to turn, tatsumi joins the night raid to help put a stop to the wicked ways of the capital once and for all.",11,1,season
2600,hs2601,s2601,tv show,maid-sama,,,japan,2017-11-08,2010,tv-14,1 Season,"anime, comedy, drama","misaki is class president of a formerly all-male school. a beacon of hope to the female students as well as teachers, she rules over the boys with an iron fist and a heart of ice. a popular male student stumbles on to her secret double life- working part-time as an upbeat and cheery waitress at a maid cafe! misaki is forced to make a deal: spend some time with him, or have her hard earned reputation destroyed by revealing her embarrassing secret.",58,1,season
2601,hs2602,s2602,tv show,esl: replay,,,united states,2017-11-05,2017,tv-14,1 Season,reality,"fast-paced, condensed, documentary-style recap of the most memorable moments from the biggest multi-day esports tournaments in the world. each from the esl family of events, replay includes exclusive audio from fans, players, and analysis.",71,1,season
2602,hs2603,s2603,tv show,man seeking woman,,,united states,2017-11-04,2015,tv-ma,3 Seasons,"comedy, romance, sitcom","wednesdays at 10:30pm on fxx. a sweet and surreal look at the life-and-death stakes of dating, man seeking woman follows naïve twenty-something “josh greenberg” (jay baruchel, how to train your dragon) on his unrelenting quest for love. josh soldiers through one-night stands, painful break-ups, a blind date with a troll, time travel, sex aliens, many deaths and a japanese penis monster named tanaka on his fantastical journey to find love. starring alongside baruchel are eric andre (the eric andre show) as “mike,” josh’s confident and daring best friend; britt lower (unforgettable) as “liz,” josh’s intimidating older sister; and maya erskine (betas) as “maggie,” the ex-girlfriend josh can never quite forget. man seeking woman is based on simon rich’s book of short stories, the last girlfriend on earth. rich created the 10-episode scripted comedy and also serves as executive producer/showrunner. jonathan krisel, andrew singer and lorne michaels, and broadway video also serve as executive producers. man seeking woman is produced by fx productions.",42,3,season
2603,hs2604,s2604,tv show,rosewood,,,united states,2017-11-03,2015,tv-14,2 Seasons,"black stories, crime, drama","set against the vibrant backdrop of one of the world’s hottest cities – miami – rosewood is the story of dr. beaumont rosewood, jr., (morris chestnut, “nurse jackie,” “the best man”), the city’s top private pathologist. brilliant, cool with tons of charisma, rosewood teams up with the tough-as-nails det. annalise villa (jaina lee ortiz, “the after”), to uncover clues no one else sees and help the miami pd solve the city’s most challenging cases. while she’s impressed by rosewood’s incredible abilities, his constant optimism is more annoying than it is infectious. but somehow, week-to-week, this unlikely tag team will solve many crimes together.",63,2,season
2604,hs2605,s2605,tv show,son of zorn,,,united states,2017-11-03,2016,tv-14,1 Season,"comedy, sitcom","after being away for a decade, an animated warrior struggles with the banality of suburban life.",33,1,season
2605,hs2606,s2606,tv show,doozers en español,,,,2017-10-27,2013,tv-y,1 Season,"kids, latino","viviendo en los bordes de nuestro mundo, y justo bajo nuestras narices hay doozers. ¿exactamente qué son los doozers? son verdes, son tiernos, miden 3 pulgadas de estatura, están llenos de energía, ideas y entusiasmo - ¡son increíbles! a los doozers les encanta crear, construir e innovar. los doozers son activos - ¡ponen sus ideas en acción!",96,1,season
2606,hs2607,s2607,movie,scandalize my name,,,,2017-10-27,1999,tv-pg,54 min,documentaries,"this potent documentary, narrated by morgan freeman, examines several prominent african-american performers in the american film and television industries during the 1950s communist witch-hunting mccarthy era.",39,54,min
2607,hs2608,s2608,tv show,infinite stratos,,,japan,2017-10-26,2011,tv-14,2 Seasons,"action, adventure, anime","despite being the only male capable of piloting an infinite stratos, ichika has finally settled in to life at infinite stratos academy. unfortunately, living in a school full of competitive girls with giant robots has more hazards than perks as the fight for ichika's affections continues. and it's not long before a new enemy appears- one with a very unexpected tie to ichika and a plot to steal the byakushi for its own evil purposes!",69,2,season
2608,hs2609,s2609,tv show,the house,,,,2017-10-20,2017,tv-14,1 Season,horror,"constructed from the wood of the tree of knowledge, the house moves through time and space, manifesting evil. step inside its walls in this halloween anthology series celebrating the horror storytelling tradition, from matinee chills to otherworldly terror.",30,1,season
2609,hs2610,s2610,movie,too funny to fail: the life & death of the dana carvey show,,,united states,2017-10-20,2017,tv-ma,95 min,"comedy, documentaries","why did ""the dana carvey show,"" with a writer’s room and cast including then unknowns steve carell, stephen colbert, robert smigel, and more, flop so spectacularly? ""too funny to fail"" tells the true story of genius misfits who set out to make comedy history.",84,95,min
2610,hs2611,s2611,tv show,freakish,,,united states,2017-10-18,2016,tv-14,2 Seasons,"drama, horror, science fiction",a group of students trapped in a high school must fight for survival when predatory mutant freaks take over after a meltdown at the local chemical plant.,81,2,season
2611,hs2612,s2612,tv show,haunted screens,,,,2017-10-18,2017,tv-pg,1 Season,horror,enjoy the spooky sights and sounds of halloween from the comfort and safety of your home.,45,1,season
2612,hs2613,s2613,tv show,futurama,,,united states,2017-10-16,1999,tv-14,10 Seasons,"adult animation, comedy, science fiction","while delivering pizza on new year's eve 1999, philip j. fry, is accidentally cryonically frozen and thawed out one thousand years into the future. from the creator of ""the simpsons,"" ""futurama"" is a sci-fi animated comedy.",92,10,season
2613,hs2614,s2614,tv show,terrific trucks,,,united states,2017-10-15,2016,tv-y,1 Season,"action, adventure, family","terrific trucks is a live-action series that celebrates the world of real big construction trucks! we add just a touch of animation for their eyes to give them personality and depth, but the rest is live-action: terrific trucks doing what they do best! our trucks come in all shapes and sizes: there’s tork the dump truck; sparky the front-end loader; dug the digger; stotz the semi, and their friend, blinker the scooper, who aspires to be a big truck one day.",89,1,season
2614,hs2615,s2615,tv show,"i love you, america with sarah silverman",,,united states,2017-10-12,2017,tv-ma,1 Season,comedy,"from inciting treason to telling poop jokes, sarah silverman has created her fair share of online chatter. with i love you, america, she's looking to connect with people who may not agree with her personal opinions through honesty, humor, genuine interest in others, and not taking herself too seriously. while it's great to connect with like-minded people, silverman feels it's crucial, now more than ever, to connect with un-like-minded people.",7,1,season
2615,hs2616,s2616,tv show,chance,,,united states,2017-10-11,2016,tv-ma,2 Seasons,"drama, thriller","based on kem nunn’s novel, chance is described as a provocative psychological thriller that focuses on eldon chance (laurie), a san francisco-based forensic neuropsychiatrist who reluctantly gets sucked into a violent and dangerous world of mistaken identity, police corruption and mental illness. after an ill-advised decision regarding an alluring patient who may or may not be struggling with a multiple personality disorder, chance finds himself in the crosshairs of her abusive spouse, who also happens to be a ruthless police detective. in over his head, chance’s descent into the city’s shadowy underbelly, all while navigating the waters of a contentious divorce and the tribulations of his teenage daughter, soon spirals into an ever deepening exploration of one of mankind’s final frontiers – the shadowy, undiscovered country of the human mind.",71,2,season
2616,hs2617,s2617,tv show,black clover,,,japan,2017-10-10,2017,tv-14,1 Season,"action, adventure, anime","in a world where magic is everything, asta and yuno are both found abandoned at a church on the same day. while yuno is gifted with exceptional magical powers, asta is the only one in this world without any. at the age of fifteen, both receive grimoires, magic books that amplify their holder’s magic. asta’s is a rare grimoire of anti-magic that negates and repels his opponent’s spells. being opposite but good rivals, yuno and asta are ready for the hardest of challenges to achieve their common dream: to be the wizard king. giving up is never an option!",25,1,season
2617,hs2618,s2618,tv show,"rica, famosa, latina",,,united states,2017-10-05,2014,tv-14,5 Seasons,"latino, reality","""rica famosa latina"", una serie explosiva con cinco poderosas latinas quienes nos dan una oportunidad de ver sus vidas lujosas pero complicadas.",40,5,season
2618,hs2619,s2619,tv show,the last man on earth,,,united states,2017-10-02,2015,tv-14,4 Seasons,"comedy, sitcom","the year is 2020, and after a deadly virus has swept the planet, only one man is left on earth: phil miller (will forte). he used to be just an average guy who loved his family and hated his job. now, in his rv, phil searches the country for other survivors. he has traveled to every city, every town and every outpost in the united states, mexico and canada, and has found no one. as he returns to his hometown of tucson, phil comes to the painful realization that he is almost certainly the last living being on the face of the earth. all he wants is for someone – anyone – to find him in tucson – preferably a woman.",41,4,season
2619,hs2620,s2620,tv show,30 rock,,,united states,2017-10-01,2006,tv-14,7 Seasons,"comedy, sitcom","the life of the head writer at a late-night television variety show. from the creator and stars of snl comes this workplace comedy. a brash network executive bullies head writer liz lemon into hiring an unstable movie star. a self-obsessed celeb, an arrogant boss, and a sensitive writing staff challenge lemon to run a successful program – without losing her mind.",46,7,season
2620,hs2621,s2621,tv show,fugget about it,,,canada,2017-10-01,2012,tv-ma,3 Seasons,"adult animation, comedy, international","when jimmy falcone, a former new york mob boss, is asked to whack his good old uncle cheech (who routinely spills mob secrets), he goes to his boss don gambini to plead his case and try to save his uncle’s life. when nothing comes of it, he politely throws gambini out the window. now with all of new york out to get him, jimmy has no choice but to turn to the feds and he and his family enter the witness protection program in small-town canada. the falcones are now the “macdougals” and it’s not easy going from glorified gangsters to neighborhood nobodies. it’s a fish out of water story, except these fish are sharks.",53,3,season
2621,hs2622,s2622,tv show,doc martin,,,united kingdom,2017-09-29,2004,tv-ma,5 Seasons,"comedy, drama, international","the series follows doc martin as he turns his back on life as a celebrated london surgeon and moves to a sleepy cornish village to become the local doctor. despite his surgical brilliance, doc martin lacks any interpersonal skills and his bedside manner soon starts to upset his new patients.",81,5,season
2622,hs2623,s2623,tv show,family matters,,,united states,2017-09-29,1989,tv-g,9 Seasons,"black stories, comedy, family","what matters most? family, of course! over its nine hit seasons, family matters brings us a hilarious slice of middle-class americana – along with one of tv's wackiest characters, nerdy genius steve urkel. the extended winslow family redefines the word ""togetherness"" as their home splits at the seams with chaos, confusion and laughter.",18,9,season
2623,hs2624,s2624,tv show,peep show,,,united kingdom,2017-09-29,2003,tv-ma,9 Seasons,"comedy, international, sitcom","peep show is a brand-new narrative comedy series seen through the eyes of the core characters. and in another inventive twist, each character’s inner thoughts can be heard – whether they be dark, stupid or embarrassingly overblown. at the center of peep show are mark and jeremy, who have an unhealthy reliance on one another – a dependence that can turn to frustration. mark – in his cack-handed way – is in pursuit of the love of his life, co-worker sophie (olivia colman), while jeremy lives in awe of his idiotic and manipulative mate superhans and their beautiful but brittle neighbor toni.",87,9,season
2624,hs2625,s2625,tv show,leah remini: scientology and the aftermath,,,united states,2017-09-28,2016,tv-14,1 Season,"documentaries, reality","""leah remini: scientology and the aftermath"" features stories from former members of the church of scientology whose lives have been affected by the church's harmful practices. along with a team of former high-ranking scientology insiders who understand the inner workings and policies of the organization, leah gives the victims a chance to be heard.",28,1,season
2625,hs2626,s2626,tv show,bones,,,united states,2017-09-26,2005,tv-14,12 Seasons,"crime, drama, mystery","inspired by the real-life forensic anthropologist and best-selling novelist kathy reichs, bones is a darkly amusing investigative drama centered on dr. temperance brennan, a forensic anthropologist who writes novels on the side.",91,12,season
2626,hs2627,s2627,tv show,the carmichael show,,,united states,2017-09-23,2015,tv-pg,3 Seasons,"black stories, comedy, family","from the comedy of jerrod carmichael and nick stoller comes an irreverent sitcom inspired by jerrod's relationships with his say-anything, contrarian father, his therapist-in-training girlfriend, his ever-hustling brother and his mother who is always, always, always right with jesus.",80,3,season
2627,hs2628,s2628,tv show,will & grace (1998),,,united states,2017-09-21,1998,tv-pg,8 Seasons,"comedy, lgbtq+, sitcom","will and grace are best friends and roommates. with pals karen and jack, it's all fair game for this outspoken foursome, from sex and dating to cutting cultural commentary.",13,8,season
2628,hs2629,s2629,tv show,nasa x,,,united states,2017-09-14,2012,tv-g,5 Seasons,science & technology,"nasa x is a new nasa television program that follows innovative new technologies and the nasa scientists, researchers and engineers who are putting them to work for us.",50,5,season
2629,hs2630,s2630,tv show,the mindy project,,,united states,2017-09-12,2012,tv-14,6 Seasons,"comedy, sitcom","a single-camera comedy, starring mindy kaling, that follows a skilled ob/gyn navigating the tricky waters of both her personal and professional life, as she pursues her dreams of becoming the perfect woman, finding the perfect man and getting her perfect romantic comedy ending.",14,6,season
2630,hs2631,s2631,tv show,top of the lake,,,"united kingdom, australia, new zealand, united states",2017-09-11,2013,tv-ma,2 Seasons,"crime, drama, horror",this powerful and haunting story from oscar winning writer/director jane campion follows the story of a detective (elisabeth moss) who investigates the disappearance of a 12-year-old pregnant daughter of a local drug lord.,40,2,season
2631,hs2632,s2632,movie,(dub) afro samurai resurrection,,,,2017-09-05,2009,tv-ma,101 min,"action, adult animation, adventure","afro samurai found peace after avenging his father. but the master is forced back into the game by sexy sio, a deadly woman from his past who won't quit until afro pays for his sins. starring samuel l. jackson and lucy liu.",94,101,min
2632,hs2633,s2633,movie,(dub) dragon age: dawn of the seeker,,,,2017-09-05,2012,g,91 min,anime,"a brash young seeker - cassandra - is accused of treason as she fights a conspiracy that threatens the realm's most powerful religious order. with her life on the line, she must clear her name and expose those working to destroy the divine.",36,91,min
2633,hs2634,s2634,movie,(dub) mass effect: paragon lost,,,,2017-09-05,2013,tv-ma,94 min,"action, adventure, anime","mass effect: paragon lost, the prequel to best-selling mass effect 3, follows the early career of alliance marine, james vega, as he leads an elite special forces squad into battle against mysterious aliens known as the collectors.",5,94,min
2634,hs2635,s2635,movie,(sub) fafner: heaven and earth,,,japan,2017-09-05,2010,tv-14,93 min,"action, adventure, anime","a hiveminded alien force reengages war with tatsumiya island years after kazuki led a team of mech pilots to destroy them. in an explosive battle over the fate of humankind, the young warriors risk everything to save their only home from assimilation.",74,93,min
2635,hs2636,s2636,movie,(sub) fairy tail the movie: phoenix priestess,,,japan,2017-09-05,2012,tv-14,86 min,"anime, drama","natsu and his mighty team of mages face evil rising from the embers in this action-packed feature-length exclusive! when a prince seeking immortality unleashes an ancient force, a raging war becomes the fiercest inferno the wizards have ever faced!",62,86,min
2636,hs2637,s2637,movie,(sub) trigun: badlands rumble,,,japan,2017-09-05,2010,tv-14,91 min,"action, adventure, anime","twenty years ago, vash the stampede allowed an infamous outlaw named gasback to escape final justice. now, on the streets of macca city, vash is about to learn a hard truth about consequences - and he might end up paying for the lesson with his life.",44,91,min
2637,hs2638,s2638,tv show,aesthetica of a rogue hero,,,japan,2017-09-05,2012,tv-ma,1 Season,"action, anime, comedy","in the fantasy world of arezard, the rogue hero akatsuki - at the request of the defeated demon king - agrees to protect his fallen enemy's daughter, miu, and return with her to world from which he came.",25,1,season
2638,hs2639,s2639,tv show,afro samurai,,,"united states, japan",2017-09-05,2009,tv-ma,1 Season,"action, adventure, anime","he's a legend with an ice cold soul and a jones for revenge: afro samurai. as a kid, he saw his father slaughtered. now a man, afro journeys to the mountain to face destiny. the perpetrators are gonna get what they deserve. starring samuel l. jackson.",67,1,season
2639,hs2640,s2640,tv show,aquarion,,,japan,2017-09-05,2005,tv-pg,1 Season,"anime, comedy, drama","when the shadow angels invade after 12,000 years of slumber, humanity is held captive by fear and sheer alien dominance. eleven years after the great catastrophe decimated the world, most of those left alive are scavengers, dirty and starving in the streets. there is hope, however - mechanical angel aquarion! powered by three souls intertwined, a rare breed of pilot takes the controls. known as elements, one among them must rise if mankind is to survive. prophecy is being fulfilled as the end of the world approaches… through a swirling cloud of love, betrayal, loss and destiny, the last hope for the new century arrives and takes flight!",6,1,season
2640,hs2641,s2641,tv show,aquarion evol,,,japan,2017-09-05,2012,tv-14,1 Season,"action, adventure, anime","after accidentally forming the legendary mecha ""aquarion,"" amata finds himself at a pilot-training academy where the girls are flirty and the boys seem more interested in exploring holes and big bangs than harnessing their elemental superpowers.",31,1,season
2641,hs2642,s2642,tv show,aria: the scarlet ammo,,,japan,2017-09-05,2011,tv-14,2 Seasons,"action, adventure, anime","kinji is a junior at a high school for mercenaries. he just wants to be normal, but his secret condition - he turns into an ace killer when he's turned on by the female form - triggers a fiery transfer student's unrelenting desire to make him her partner.",14,2,season
2642,hs2643,s2643,tv show,baka and test: summon the beasts,,,japan,2017-09-05,2010,tv-14,2 Seasons,"anime, international, science fiction","at fumizuki academy, students use summoned beings to do battle against their classmates. while class a is the best, the kids in lowly class f are the worst on campus - and they're about to find themselves facing the school's top talent!",71,2,season
